VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
170335,"CENTURY PACIFIC FOOD, INC.",OUTRIGHT,Snacks
034081,"CESAR GAUPO INC","STORE CONSIGNOR","Women's Wear 2"
170423,"CG KIDS CLOTHING LINE, INC.",OUTRIGHT,"Kids' Wear - Boys"
170141,"CGC MULTI ALLIANCE TRADING CORP",OUTRIGHT,Snacks
030549,"CHALLENGE MANUFACTURING CORPORATION",OUTRIGHT,Hardware
030034,"CHAMPION INTERLINK GROUP CORPORATION",OUTRIGHT,"Storage & Organizers,Kitchenware,Hardware,Watsons"
034156,"CHANCELLOR SHOES INCORPORATED","STORE CONSIGNOR","Men's Shoes"
170163,"CHANDRE! FOOTWEAR",OUTRIGHT,"Men's Shoes"
170312,"CHARACTER PRODUCT CONCEPTS PHILIPPINESINC",OUTRIGHT,Snacks
030701,"CHARLO'S HOUSE OF MARBLE",OUTRIGHT,Kitchenware
170270,"CHARMSTAR CORPORATION",OUTRIGHT,"Women's Accessories,Kids' Accessories,Bags,Stationery"
170387,"CHAS REALTY & DEVELOPMENT CORP",OUTRIGHT,"Character Shop"
034272,"CHIBBY CHAMP GARMENTS MANUFACTURING","STORE CONSIGNOR","Kids' Wear - Girls"
170421,"CHIC N SLEEK CLOTH BAG CO.",OUTRIGHT,Bags
030253,"CHINA HOST PHILIPPINES INC",OUTRIGHT,"Linens & Accessories"
030777,"CHITTY'S FOOTWEAR MANUFACTURING",OUTRIGHT,"Women's Shoes,Kids' Shoes"
170369,"CHLOUISE ENTERPRISE",OUTRIGHT,"Decorations & Accessories"
170258,"CHOCOVRON GLOBAL CORP",OUTRIGHT,"Kultura,Snacks"
170437,"CHOCOWORLD MANUFACTURING CORPORATION",OUTRIGHT,Snacks
170354,"CHOK DEE GLASS AND HOUSEWARE, INC.",OUTRIGHT,Tableware
170282,"CHOKDEE MARKETING INTERNATIONAL",OUTRIGHT,Snacks
030189,"CHRIS JIOR MDSE",OUTRIGHT,"Kids' Accessories"
030782,"CHRISANNE INDS",OUTRIGHT,"Men's Accessories,Kids' Accessories,Kultura"
170363,"CHRISTIAN MARCO FOOTWEAR",OUTRIGHT,"Women's Shoes"
030650,"CHRISTIAN SHELLCRAFT",OUTRIGHT,Kultura
170287,"CHRISTINE-ARCY FURNITURE DESIGNS INC",OUTRIGHT,"Our Home"
170146,"CHROME DAZZLER CORPORATION",OUTRIGHT,"Appliance,Hardware"
134227,"CIGNAL TV, INC.","STORE CONSIGNOR",Appliance
030284,"CIMA SCENTS, INC.",OUTRIGHT,Hardware
034116,"CINDERELLA DRESSES INC","STORE CONSIGNOR","Kids' Wear - Girls,Girls' Teen Wear,Women's Wear 2,Babies' Wear,Kids' Wear - Boys,Babies' Accs & Furns"
034027,"CINDERELLA MKTG CORP","STORE CONSIGNOR","Men's Shoes,Men's Wear,Kids' Wear - Girls,Girls' Teen Wear,Babies' Wear,Kids' Wear - Boys,Women's Shoes,Babies' Accs & Furns,Kids' Shoes,Watsons"
034098,"CITITECH INC.","STORE CONSIGNOR",Appliance
034271,"CIVET MKTG & DISTRIBUTION INC","STORE CONSIGNOR",Watsons
170425,"CJA PREMIUM FINDS CORPORATION",OUTRIGHT,Kultura
170340,"CJRV ENTERPRISES",OUTRIGHT,Kultura
170177,"CKM NOVELTY AND GENERAL MERCHANDISE",OUTRIGHT,Kultura
170183,"CLASSIC TRADING",OUTRIGHT,"Babies' Accs & Furns"
030256,"CLASSIC-O CREATION SHOP",OUTRIGHT,"Linens & Accessories"
034298,"CLAYTAN CERAMICS PHILIPPINES, INC.","STORE CONSIGNOR","Tableware,Crate And Barrel"
170247,"CLEVER CATS INTERNATIONAL COMPANY",OUTRIGHT,Snacks
170294,"CLICK! MARKETING INC",OUTRIGHT,"Kids' Accessories,Stationery"
170367,"CLOUD 9 GLOBAL SOURCING CORPORATION",OUTRIGHT,"Smart Buy"
030842,"CLOYD SHOE MANUFACTURING",OUTRIGHT,"Women's Shoes"
170313,"CLOYD SHOE MANUFACTURING INC",OUTRIGHT,"Women's Shoes"
170332,"CMGG CORPORATION",OUTRIGHT,"Men's Shoes"
170144,"CMM HOME & LIFESTYLE GALLERY INC",OUTRIGHT,"Babies' Accs & Furns,Furniture & Fixtures,Linens & Accessories,Decorations & Accessories"
030464,"CMT ZENITH VENTURES",OUTRIGHT,"Surplus Shop,Men's Accessories,Babies' Accs & Furns,Kitchenware,Tableware,Decorations & Accessories,Hardware,Toys,Watsons"
170411,"CNB WOOD AND PLASTIC HUB",OUTRIGHT,Kitchenware
170250,"CNELY INTERNATIONAL CORPORATION",OUTRIGHT,Watsons
030155,"COLGATE PALMOLIVE PHIL INC",OUTRIGHT,Watsons
034302,"COLLECTICONS, INC.","STORE CONSIGNOR",Toys
030367,"COLOR COMMERCIAL PACKAGING CORPORATION",OUTRIGHT,"Toys,Watsons"
034048,"COLOR MIX CORP","STORE CONSIGNOR",Toys
030889,"COLUMBIA INTERNATIONAL FOOD PRODUCTSINCORPORATED",OUTRIGHT,Snacks
030309,"COMLAN INC",OUTRIGHT,"Men's Accessories,Appliance"
170263,"COMMAND ELECTRIC CO INC",OUTRIGHT,Hardware
034320,"COMPAGNIE DE CATALINA CORP","STORE CONSIGNOR","Women's Shoes"
030592,"COMPOSITE ENTERPRISES CORP",OUTRIGHT,"Snacks,Watsons"
034137,"CONCHING FOOD INDUSTRIES","STORE CONSIGNOR",Snacks
030173,"CONRAD AND COMPANY INC",OUTRIGHT,"Snacks,Watsons"
170388,"CONSOLIDATED PRIME DEV CORP",OUTRIGHT,"Kids' Accessories,Character Shop"
170344,"CONSUELO EMBROIDERY",OUTRIGHT,Kultura
170393,"CONSUMER INSIGHTS INC",OUTRIGHT,Watsons
034295,"CONSYSTENT SOLUTIONS INC","STORE CONSIGNOR",Stationery
030329,"CONTROL STATIONERIES INC",OUTRIGHT,Stationery
030229,"CONVOY MARKETING CORP",OUTRIGHT,Kultura
170343,"COOLSERVE PHILIPPINES INC",OUTRIGHT,Tableware
034273,"COQUITLAM TRADING INC","STORE CONSIGNOR",Toys
170191,"CORBRIDGE GROUP PHILS INC",OUTRIGHT,Watsons
034120,"CORE LIFESTYLE CLOTHING INC","STORE CONSIGNOR","Men's Wear,Girls' Teen Wear,Boys' Teen Wear"
034284,"COREPROC INC","STORE CONSIGNOR","Women's Accessories"
034289,"CORSETIERE INCORPORATED","STORE CONSIGNOR","Women's Wear 2"
034264,"CORSO CONCORDIA CONCEPTS INC","STORE CONSIGNOR","Kids' Wear - Girls"
170366,"COST TO COST APPAREL MFG. CORP.",OUTRIGHT,"Smart Buy"
034233,"COUGAR ATHLETIC TRENDS INC","STORE CONSIGNOR","Men's Shoes,Men's Wear,Women's Shoes,Kids' Shoes,Sports Central"
170273,"COUTURESHOPS UNLIMITED CO.",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Women's Wear 2"
170161,"COUVERTURE INT'L. TRADING, INC.",OUTRIGHT,"Snacks,Watsons"
034187,"CP OPTICS INC","STORE CONSIGNOR","Men's Accessories,Women's Accessories,Branded Accessories"
170196,"CRAFTREE LIMITED ENTERPRISES",OUTRIGHT,Kultura
170262,"CRE8 & INNOV8 TRADING",OUTRIGHT,Luggage
170391,"CREA8TIVE LIVING LINK COMPANY",OUTRIGHT,Tableware
170314,"CREAM OF THE CROP",OUTRIGHT,"Babies' Accs & Furns"
170187,"CREASIA MARKETING INC",OUTRIGHT,"Men's Shoes,Women's Shoes,Surplus Shop,Kids' Shoes"
170269,"CREATIVE DYTECH INC",OUTRIGHT,"Linens & Accessories"
034109,"CREATIVE GARMENTS DISTRIBUTORSCORPORATION","STORE CONSIGNOR","Men's Wear"
034292,"CREATIVEINK CORP.","STORE CONSIGNOR","Our Home,Decorations & Accessories,Gadgets,Crate And Barrel"
034166,"CREATIVETREND INC","STORE CONSIGNOR","Toys,Watsons"
034203,"CREL JR JEWELRY","STORE CONSIGNOR","Branded Accessories"
170371,"CRESCOM BIOMEDICS INC.",OUTRIGHT,"Babies' Accs & Furns"
030799,"CRESTO LABORATORIES INC",OUTRIGHT,Watsons
030026,"CRISDY - NA  DRUG CORPORATION",OUTRIGHT,Watsons
170021,"CRISTALIN FOOTWEAR MANUFACTURING",OUTRIGHT,"Women's Shoes,Kids' Shoes"
034080,"CROLIFIC GARMENTS MFG CORPORATION","STORE CONSIGNOR","Men's Wear,Girls' Teen Wear"
034317,"CRONOMETRADORES FILIPINAS, INC.","STORE CONSIGNOR",Kultura
170406,"CRYSTAL CITY ENTERPRISES",OUTRIGHT,"Kids' Wear - Boys,Guam Island"
034278,"CRYSTAL EVENTS AND MANAGEMENT JCT INC","STORE CONSIGNOR","Music N Video"
170298,"CSG CARABAO HANDMADE SHOES AND BAGS",OUTRIGHT,Kultura
034308,"CTSI LOGISTICS PHILS., INC.","STORE CONSIGNOR","Furniture & Fixtures,Linens & Accessories"
034309,"CULT FAVORITES UNLIMITED INC.","STORE CONSIGNOR",Watsons
034261,"C-UNLIMITED DIGITAL VIDEO INC","STORE CONSIGNOR","Music N Video"
170299,"CY PACIFIC CONSOLIDATED, INC.",OUTRIGHT,"Snacks,Watsons"
170324,"CY WATER SOLUTIONS INC",OUTRIGHT,Watsons
170300,"CYIBERT GENERAL MERCHANDISE",OUTRIGHT,"Storage & Organizers"
170245,"CYLEINA ORGANIC SOAPS TRADING",OUTRIGHT,Watsons
034285,"CYTHEREA INC","STORE CONSIGNOR",Watsons
044089,"D' AIRPLANE ALUMINUM WARES","STORE CONSIGNOR","Kitchenware,Tableware,Crate And Barrel"
040394,"D' BEST WORLD DISTRIBUTION INC.",OUTRIGHT,"Hardware,Snacks"
040333,"D M D COLLECTION INC",OUTRIGHT,"Kids' Wear - Girls,Women's Wear 2,Babies' Wear,Kids' Wear - Boys"
044128,"DA.U.DE TEA CORPORATION","STORE CONSIGNOR",Kultura
040194,"DAIKYO CORPORATION",OUTRIGHT,"Kitchenware,Tableware"
040308,"DAILY APPLE DISTRIBUTION INC",OUTRIGHT,Watsons
040350,"DAILY ESSENTIAL DISTRIBUTION CORP",OUTRIGHT,"Pet Express"
040305,"DAILY GREEN ENTERPRISES",OUTRIGHT,"Pet Express"
040269,"DAIMARU INTEGRATED FARM & CASTINGINDUSTRIES CORPORATION",OUTRIGHT,Kitchenware
040472,"DALE STARR ENTERPRISES",OUTRIGHT,Watsons
044143,"DALIRETAIL INC","STORE CONSIGNOR","Men's Wear,Toys"
040388,"DAM GOOD STUFF INC",OUTRIGHT,Kultura
040376,"DAMEKA TRADING INC",OUTRIGHT,Watsons
044120,"DANA ANNIKA WEAR INC","STORE CONSIGNOR","Kids' Wear - Girls"
040348,"DANICOS METAL LACE DESIGNS",OUTRIGHT,Kultura
040199,"DANLEX RESEARCH LABORATORIES INC",OUTRIGHT,Watsons
040359,"DAPHRON TRADING CORP.",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Smart Buy,Guam Island"
040579,"DARLENE'S HANDCRAFTED ACCESSORIES",OUTRIGHT,Kultura
040424,"DAVAO ANMARI STRAW HANDMADES",OUTRIGHT,Kultura
040161,"DAVAO CANDY ENTERPRISES",OUTRIGHT,Snacks
040223,"DAVENBEN ENTERPRISES CORP",OUTRIGHT,Watsons
040420,"DCJ METALWOOD CORP.",OUTRIGHT,"Furniture & Fixtures"
040398,"DCJ STAINLESS STEEL AND METALFABRICATION",OUTRIGHT,"Furniture & Fixtures"
040385,"DE BONS PRODUITS INC",OUTRIGHT,"Babies' Accs & Furns"
044064,"DECO DU MONDE","STORE CONSIGNOR",Kultura
044136,"DECOREA INC","STORE CONSIGNOR",Hardware
040358,"DECORICH HANDICRAFTS",OUTRIGHT,Kultura
040417,"DEGA INTERNATIONAL PHARMA CORP",OUTRIGHT,Watsons
040703,"DELA CRUZ HOUSE OF PINA",OUTRIGHT,"Kultura,Kitchenware,Decorations & Accessories"
040353,"DELICIOSO INTERNATIONAL FOODS INC",OUTRIGHT,Snacks
040647,"DELICIOUS CHICHARON FACTORY",OUTRIGHT,Snacks
044127,"DELIZIO FINE FOODS INC","STORE CONSIGNOR","Appliance,Kitchenware"
044115,"DELOS REYES PLAZA CHILDRENS WEARCOLLECTION INC","STORE CONSIGNOR","Kids' Wear - Girls"
044040,"DELTA WOOD PROD CORP","STORE CONSIGNOR",Hardware
044154,"DELTAPLUS PHILIPPINES, INC.","STORE CONSIGNOR",Hardware
040373,"DEMA HARDWARE & CONSTRUCTION SUPPLY",OUTRIGHT,Hardware
044150,"DENIMEISTERS INC.","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Girls' Teen Wear,Boys' Teen Wear"
040059,"DENNISON SALES",OUTRIGHT,Stationery
040381,"DENT ORAL HYGIENE INCORPORATED",OUTRIGHT,"Pet Express"
044133,"DEOPROCE PHILIPPINES INC","STORE CONSIGNOR",Watsons
040219,"DERICH-DIAMOND PHARMA INC",OUTRIGHT,Watsons
044118,"DESERTGEMS FASHION ACCESSORIES COMPANY","STORE CONSIGNOR",Kultura
040354,"DESIGNS BY WSF INC",OUTRIGHT,"Decorations & Accessories"
044010,"DESMON MANUFACTURING CORPORATION","STORE CONSIGNOR","Men's Wear"
040383,"DETRES MARKETING",OUTRIGHT,Watsons
044059,"DEUTSCHE MOTORGERATE INC","STORE CONSIGNOR",Hardware
030187,"DEVANADERA HANDICRAFT",OUTRIGHT,Kultura
044093,"DEVITONN ENTERPRISES","STORE CONSIGNOR",Kultura
044027,"DEWSONS INTERNATIONAL CO., INC.","STORE CONSIGNOR","Our Home,Furniture & Fixtures,Linens & Accessories,Crate And Barrel"
040257,"DEYALT SALES CORPORATION",OUTRIGHT,"Kultura,Watsons"
040396,"DIA BEAUTY & MORE INCORPORATED",OUTRIGHT,Watsons
040355,"DIAGEM MEDICAL SUPPLY CORPORATION",OUTRIGHT,Watsons
040730,"DIAMOND OFFICE FURNITURE, INC.",OUTRIGHT,"Furniture & Fixtures"
044085,"DIDANG'S DELICIOUS MASAREAL","STORE CONSIGNOR",Snacks
040425,"DIELLES APIARY AND MEADERY INC.",OUTRIGHT,Kultura
044135,"DIGIHOME AND SECURITY INC","STORE CONSIGNOR",Hardware
044144,"DIGITAL FOCUS UNLIMITED INC.","STORE CONSIGNOR","Music N Video"
040428,"DIGITAL MAKERS, INC",OUTRIGHT,"THE BODY SHOP"
044005,"DIGITAL MARKETING","STORE CONSIGNOR",Hardware
040318,"DIGITEL MOBILE PHILS. INC.",OUTRIGHT,Appliance
040364,"DIRETSO DESIGN FURNITURES INC",OUTRIGHT,Kultura
044149,"DISCOVER WHAT YOU CAN INC","STORE CONSIGNOR",Kultura
044117,"DISENO DEL MUNDO CORPORATION","STORE CONSIGNOR","Women's Wear 1"
040339,"DISENYO EXPORT INTERNATIONAL INC",OUTRIGHT,Kultura
044106,"DIVINUS SHEFA CORP.","STORE CONSIGNOR",Watsons
044116,"DK ENERGY INC","STORE CONSIGNOR",Kultura
040576,"D'MC COLLECTION",OUTRIGHT,"Kids' Wear - Girls,Girls' Teen Wear,Babies' Wear"
040320,"DMI MEDICAL SUPPLY COMPANY INC",OUTRIGHT,Watsons
040215,"DNA APPAREL",OUTRIGHT,"Women's Wear 1,Women's Wear 3"
044145,"DOIN' IT BIG PRODUCTION","STORE CONSIGNOR","Music N Video"
040384,"DOK ALTERNATIBO CORPORATION",OUTRIGHT,Watsons
040627,"DOLLY'S BANANA CHIPS",OUTRIGHT,Snacks
040691,"DOMINION INTERTRADE CORP.",OUTRIGHT,"Kids' Wear - Girls,Kids' Wear - Boys,Kultura,Guam Island"
040335,"DRAGON KING ENTERPRISES",OUTRIGHT,Kitchenware
040347,"DRAGON SON MARKETING",OUTRIGHT,Watsons
040449,"DRAGONBEL8 CORPORATION",OUTRIGHT,Watsons
040111,"DRANIX DISTRIBUTORS, INC.",OUTRIGHT,Snacks
044081,"DREAM AND THINGS GENERAL MERCHANDISE","STORE CONSIGNOR",Kultura
040443,"DREAM BABY WOOD CRAFT",OUTRIGHT,"Babies' Accs & Furns"
044124,"DREAMHEARTS INC.","STORE CONSIGNOR","Kids' Shoes,Toys"
040247,"DREAMWORKS FASHION TRADING INC",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear,Boys' Teen Wear,Kids' Wear - Boys,Men's Wear Plus"
044155,"DRIVEN BY PASSION CORPORATION","STORE CONSIGNOR","Women's Shoes"
040404,"DUNCAN CONSUMER HEALTHCARE PHILIPPINES,INC.",OUTRIGHT,Watsons
040332,"DUNCAN PHARMACEUTICALS PHILIPPINES INC",OUTRIGHT,Watsons
040360,"DUO SORELLE INC",OUTRIGHT,"Women's Wear 2,Bags,Luggage"
040390,"DYARYO BAGS FOR LIFE",OUTRIGHT,Kultura
040260,"DYNA DRUG CORPORATION",OUTRIGHT,Watsons
044113,"DYNA MUSIC ENTERTAINMENT CORPORATION","STORE CONSIGNOR","Music N Video"
040329,"DYNAMIQ WORLD DEVELOPMENT INC",OUTRIGHT,"Linens & Accessories"
040336,"DYNAPAK PHILIPPINES INC",OUTRIGHT,Hardware
040474,"DYNAPLAS INC",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Hardware,Toys"
040330,"DYNASONIE ENTERPRISES",OUTRIGHT,Watsons
040706,"DYNA-WARE INCORPORATED",OUTRIGHT,"Storage & Organizers,Tableware,Hardware,Stationery"
050350,"E GLOWCAL ENTERPRISE INC",OUTRIGHT,Watsons
054090,"E.C. DAUGHSON INC","STORE CONSIGNOR",Hardware
050318,"E.C. LIFESTYLE CORPORATION",OUTRIGHT,"Babies' Accs & Furns,Hardware"
050101,"E.C. SEBUALA MARKETING",OUTRIGHT,Snacks
050046,"E.S.U. SHOE MANUFACTURING",OUTRIGHT,"Women's Shoes"
054145,"E23 INC","STORE CONSIGNOR","Kids' Accessories"
054129,"EA GLOBAL SUPPLY CHAIN SOLUTIONS INC","STORE CONSIGNOR",Appliance
050369,"EARTH PRODUCE PRODUCTS",OUTRIGHT,Kultura
054108,"EARTH'S BOUNTY SHOP","STORE CONSIGNOR",Kultura
050346,"EASTANA FOOD PRODUCTS",OUTRIGHT,"Kultura,Snacks"
054063,"EASTERN GEMS CORPORATION","STORE CONSIGNOR",Kultura
050209,"EASTMED PHARMACEUTICAL INC",OUTRIGHT,Watsons
050164,"EASYTONE MARKETING",OUTRIGHT,"Men's Accessories,Women's Accessories,Furniture & Fixtures,Decorations & Accessories,Hardware"
054067,"ECJO GENERAL MERCHANDISE","STORE CONSIGNOR",Watsons
050332,"ECOLOGICO TRADING",OUTRIGHT,Stationery
050017,"ECONOMY TRADING",OUTRIGHT,"Storage & Organizers,Kultura,Kitchenware,Tableware,Hardware"
050365,"ECOSSENTIAL FOODS CORP.",OUTRIGHT,Watsons
054074,"EDGE INTERLINKS CORPORATION","STORE CONSIGNOR","Men's Shoes,Babies' Wear,Women's Shoes,Branded Accessories,Sports Central"
050062,"EIKON SHOES & REPAIR SHOP",OUTRIGHT,"Kids' Shoes"
050848,"EJS MDSG INC",OUTRIGHT,"Decorations & Accessories,Stationery"
050775,"EK NATIONAL ENTERPRISES",OUTRIGHT,"Kitchenware,Tableware"
050274,"EKL SHIRTHOUSE CORPORATION",OUTRIGHT,"Men's Wear,Boys' Teen Wear,Surplus Shop,Men's Wear Plus,MW Institutional Sales"
050289,"ELCJ PHIL IMPORT & EXPORT INC",OUTRIGHT,"Women's Wear 1"
054030,"ELEC TREATS ENTERPRISES","STORE CONSIGNOR",Hardware
054154,"ELEMIE NATURALS INC.","STORE CONSIGNOR","Kultura,Watsons"
050266,"ELEV8 TRADING AND MARKETING CORPORATION",OUTRIGHT,Watsons
054077,"ELEVENSIX INC","STORE CONSIGNOR","Kids' Wear - Girls"
054126,"ELITE FORCE INDUSTRIES INC","STORE CONSIGNOR","Kids' Wear - Girls,Babies' Wear,Kids' Wear - Boys,Watsons"
054153,"ELITTILE CORPORATION","STORE CONSIGNOR",Hardware
050153,"ELIZABETH LINENS",OUTRIGHT,"Linens & Accessories"
054075,"ELRO CORPORATION","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Kids' Shoes,Toys,Sports Central"
050171,"EM-COR GENERAL MERCHANDISE",OUTRIGHT,"Girls' Teen Wear,Women's Shoes,Surplus Shop,Women's Accessories,Kids' Accessories,Bags,Luggage,Kids' Shoes"
050286,"EMER TRADING",OUTRIGHT,Kultura
050302,"EMJ ENTERPRISES",OUTRIGHT,Watsons
050298,"EMPEROR CLOTHING CORPORATION",OUTRIGHT,"Boys' Teen Wear"
054111,"EMPRESS EXCEL ENTERPRISES","STORE CONSIGNOR","Men's Wear"
050238,"ENERGON TRADING",OUTRIGHT,"Toys,Pet Express"
050348,"ENERLIFE PHILIPPINES INC.",OUTRIGHT,Snacks
050315,"ENJOYLIFE MARKETING CORP",OUTRIGHT,Watsons
050363,"ENLIFE GLOBAL INC.",OUTRIGHT,Watsons
054150,"E-NNOVATIONS TECHNOLOGIES AND MARKETINGCORP","STORE CONSIGNOR","Babies' Accs & Furns"
050314,"ENPEKEI INTERNATIONAL INC",OUTRIGHT,Kultura
050224,"ENRIQUEZ HANDICRAFT INC",OUTRIGHT,Kultura
050969,"ENZIMA INTERNATIONAL INC",OUTRIGHT,"Hardware,Watsons"
050305,"EON PHARMATEK INC",OUTRIGHT,Watsons
050329,"EPL CACAO PRODUCTS",OUTRIGHT,Kultura
050360,"EPOLEM PHILIPPINES CORP.",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
054159,"ERCM PRODUCTS INTERNATIONAL INC.","STORE CONSIGNOR",Hardware
054097,"ERICDANI INC","STORE CONSIGNOR","Women's Wear 1,Women's Wear 3"
050163,"ERTH LINE INC",OUTRIGHT,Watsons
050186,"ES FASHION BOUTIQUE",OUTRIGHT,"Men's Shoes,Women's Shoes,Kids' Shoes"
050349,"ESROM'S HOUSE OF ECO BURI",OUTRIGHT,Kultura
050325,"ESSARLIE FASHION COLLECTION",OUTRIGHT,"Surplus Shop,Smart Buy"
054140,"ESSLIV CORP","STORE CONSIGNOR",Watsons
050061,"EURO MED LABORATORIES PHILS. INC.",OUTRIGHT,Watsons
054045,"EURO-ASIAN MARKETING NETWORK INC","STORE CONSIGNOR","Our Home"
054062,"EUROPEAN MIX CONCEPTS INC","STORE CONSIGNOR","Furniture & Fixtures,Hardware"
050242,"EUROTILES INDUSTRIAL CORPORATION",OUTRIGHT,Hardware
050361,"EVA MARIE ARTS AND CRAFT",OUTRIGHT,Kultura
050340,"EVEPEK CREATION EXPORT",OUTRIGHT,Kultura
050735,"EVER HOUSEWARE CORPORATION",OUTRIGHT,"Storage & Organizers,Kitchenware,Tableware"
050216,"EVEREST AND MARIANA INC",OUTRIGHT,Kultura
050283,"EVEREST PACIFIC HOLDINGS INC",OUTRIGHT,Watsons
050269,"EVERLASTING GENERAL MERCHANDISE CORP",OUTRIGHT,Stationery
050162,"EVERNEW APPAREL MFG INC",OUTRIGHT,"Kids' Wear - Girls,Boys' Teen Wear,Kids' Wear - Boys"
054146,"EVERSTRONG INDUSTRIAL SALES","STORE CONSIGNOR","Appliance,Kitchenware,Crate And Barrel"
050579,"EVERWING ENTERPRISES",OUTRIGHT,"Babies' Accs & Furns,Storage & Organizers,Hardware,Watsons"
054133,"EVOLVE MISSHA INC","STORE CONSIGNOR",Watsons
054136,"EXCLUSIVE STYLE CORPORATION","STORE CONSIGNOR","Men's Wear"
050291,"EXELLE GARMENTS AND FASHION CORPORATION",OUTRIGHT,"Men's Wear"
050287,"EXTRAORDINAIRE ENTERPRISES",OUTRIGHT,"Men's Wear,Women's Wear 1,Girls' Teen Wear,Surplus Shop,Kultura,Smart Buy"
054147,"EXTRAORDINARY PRODUCTS TRADE & MKTG INC","STORE CONSIGNOR",Gadgets
050306,"EZENTIAL CORPORATION",OUTRIGHT,Watsons
054151,"EZY ASIA PACIFIC INCORPORATED","STORE CONSIGNOR","Music N Video"
060343,"FAB CONCEPTS UNLTD INC",OUTRIGHT,Bags
064151,"FAB MIX ENTERPRISE","STORE CONSIGNOR","Our Home"
064170,"FAB.CHIC ENTERPRISE CO.","STORE CONSIGNOR","Girls' Teen Wear"
060334,"FABEALINK INC",OUTRIGHT,Watsons
064154,"FABLED GOODS OF THE EAST INC","STORE CONSIGNOR",Kultura
064167,"FABTRENDS ENTERPRISE CO.","STORE CONSIGNOR","Boys' Teen Wear"
064177,"FACE PARTY INC","STORE CONSIGNOR",Watsons
060407,"FAMOUS MACAROONS ENTERPRISES",OUTRIGHT,Snacks
064142,"FASHION AUTHORITY INC","STORE CONSIGNOR","Men's Shoes"
060338,"FASHION AVENUE COMPANY",OUTRIGHT,"Women's Wear 1,Girls' Teen Wear,Women's Accessories"
064001,"FASHION DYNAMICS INC","STORE CONSIGNOR",Bags
060425,"FASHION P.A.G.E. CORP.",OUTRIGHT,"Kids' Wear - Girls,Babies' Wear"
064135,"FASHIONFRESH APPAREL INC","STORE CONSIGNOR","Boys' Teen Wear"
064140,"FASHIONPHILES INC","STORE CONSIGNOR","Women's Wear 1"
064066,"FAST ALTER STATION","STORE CONSIGNOR",OTHERS
060596,"FAVORITE CREATIONS COMPANY",OUTRIGHT,"Men's Wear"
064115,"FBC GLOBAL TRADING PHILS. CORP.","STORE CONSIGNOR",Toys
064176,"FEB20 ENTERPRISES","STORE CONSIGNOR",Snacks
060130,"FEL-AR MARKETING",OUTRIGHT,"Women's Accessories,Bags,Kultura"
060237,"FELICISIMO MARTINEZ CO INC",OUTRIGHT,Snacks
060774,"FELIX AND SOL EXPORT INTERNATIONAL",OUTRIGHT,Kultura
060038,"FER VICK SHOE",OUTRIGHT,"Kids' Shoes"
064058,"FERANGELI GUITAR HANDCRAFTER","STORE CONSIGNOR",Kultura
060470,"FIBERLINE INDUSTRIES INC",OUTRIGHT,Watsons
064163,"FIESTA GREETINGS INC","STORE CONSIGNOR",Stationery
060396,"FILHANDS ARTS AND CRAFTS",OUTRIGHT,Kultura
060415,"FILIPINA CLIMATE SOLUTION, INC.",OUTRIGHT,Appliance
060435,"FILIPINAS ORO DE CACAO, INC.",OUTRIGHT,"Kultura,Snacks"
060392,"FILIPINO ENTREPRENEURS & RESOURCESNETWORK (FERN) INC",OUTRIGHT,Watsons
064018,"FIL-PACIFIC APPAREL CORPORATION","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Kids' Wear - Girls,Girls' Teen Wear,Boys' Teen Wear,Kids' Wear - Boys"
064161,"FILSTAR MANUFACTURING CORP","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Luggage,Kids' Shoes"
060608,"FIL-STYRO CRAFT, INC.",OUTRIGHT,"Decorations & Accessories,Stationery"
064147,"FINA FRANCHISING CORP","STORE CONSIGNOR",Watsons
060356,"FINALI FURNITURES & HOME ACCESSORIES CO",OUTRIGHT,Kultura
060446,"FINCA DEL CARMEN COFFEE FARM",OUTRIGHT,Kultura
064077,"FIREFLY ELECTRIC AND LIGHTINGCORPORATION","STORE CONSIGNOR",Hardware
064157,"FIRMA OBJECTS OF ART INC","STORE CONSIGNOR",Kultura
060175,"FIRST A TRADING",OUTRIGHT,"Surplus Shop,Women's Accessories,Kids' Shoes,Our Home,Kultura,Linens & Accessories,Decorations & Accessories,Hardware"
060128,"FIRST ASIA REALTY DEVELOPMENT CORP",OUTRIGHT,"Toys,Character Shop"
064116,"FIRST FASHIONISTA'S MARKETING","STORE CONSIGNOR","Men's Shoes,Women's Shoes,Kids' Shoes"
060276,"FIRST PHILIPPINE SCALES INC",OUTRIGHT,"Linens & Accessories,Hardware"
064053,"FIRST TONDO GARMENTS INC","STORE CONSIGNOR","Men's Wear,Women's Wear 1,Girls' Teen Wear"
064158,"FLORA VERDE CORP","STORE CONSIGNOR",Kultura
